dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,33.970416,197.300725,11.254930,2.874342,-0.072126,0.000769,4.233494
0.020000,33.943931,197.249696,11.312423,2.874652,0.015500,4.381290,4.233787
0.020000,33.917443,197.198625,11.369955,2.876594,0.097136,4.081819,4.234081
0.020000,33.890983,197.147571,11.427458,2.875148,-0.072338,-8.473709,4.234376
0.020000,33.864551,197.096535,11.484932,2.873701,-0.072322,0.000775,4.234670
0.020000,33.838131,197.045485,11.542414,2.874101,0.019993,4.615759,4.234965
0.020000,33.811709,196.994394,11.599933,2.875948,0.092343,3.617519,4.235261
0.020000,33.785316,196.943320,11.657423,2.874497,-0.072535,-8.243902,4.235556
0.020000,33.758950,196.892265,11.714884,2.873047,-0.072519,0.000781,4.235852
0.020000,33.732596,196.841193,11.772355,2.873573,0.026319,4.941897,4.236149
0.020000,33.706240,196.790082,11.829861,2.875287,0.085713,2.969727,4.236446
0.020000,33.679913,196.738989,11.887338,2.873833,-0.072732,-7.922273,4.236743
0.020000,33.653615,196.687915,11.944785,2.872378,-0.072717,0.000788,4.237040
0.020000,33.627325,196.636820,12.002247,2.873068,0.034477,5.359686,4.237338
0.020000,33.601037,196.585690,12.059739,2.874613,0.077247,2.138479,4.237636
0.020000,33.574777,196.534578,12.117202,2.873154,-0.072930,-7.508838,4.237935
0.020000,33.548546,196.483484,12.174636,2.871696,-0.072914,0.000794,4.238234
0.020000,33.522322,196.432367,12.232087,2.872585,0.044468,5.869101,4.238533
0.020000,33.496101,196.381218,12.289566,2.873924,0.066944,1.123822,4.238833
0.020000,33.469909,196.330087,12.347015,2.872462,-0.073128,-7.003620,4.239133
0.020000,33.443745,196.278974,12.404435,2.870999,-0.073112,0.000800,4.239434
0.020000,33.417587,196.227833,12.461878,2.872125,0.056290,6.470114,4.239735
0.020000,33.391434,196.176665,12.519342,2.873221,0.054806,-0.074188,4.240036
0.020000,33.365309,196.125515,12.576777,2.871755,-0.073326,-6.406647,4.240338
0.020000,33.339214,196.074383,12.634183,2.870289,-0.073310,0.000806,4.240640
0.020000,33.313121,196.023219,12.691617,2.871687,0.069943,7.162691,4.240942
0.020000,33.287036,195.972032,12.749067,2.872504,0.040834,-1.455485,4.241245
0.020000,33.260981,195.920863,12.806488,2.871034,-0.073525,-5.717951,4.241548
0.020000,33.234954,195.869713,12.863879,2.869563,-0.073509,0.000813,4.241852
