dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,12.328057,8.528756,12.329327,2.991124,0.000299,0.001173,0.004575
0.020000,12.387879,8.529030,12.389149,2.991128,0.000235,-0.003206,0.004595
0.020000,12.447701,8.529306,12.448972,2.991134,0.000288,0.002640,0.004616
0.020000,12.507523,8.529582,12.508795,2.991140,0.000287,-0.000051,0.004637
0.020000,12.567345,8.529860,12.568618,2.991145,0.000235,-0.002576,0.004658
0.020000,12.627168,8.530140,12.628441,2.991151,0.000300,0.003226,0.004679
0.020000,12.686990,8.530420,12.688264,2.991156,0.000274,-0.001259,0.004700
0.020000,12.746813,8.530702,12.748087,2.991161,0.000235,-0.001954,0.004720
0.020000,12.806635,8.530985,12.807910,2.991167,0.000311,0.003803,0.004741
0.020000,12.866458,8.531269,12.867734,2.991172,0.000262,-0.002449,0.004762
0.020000,12.926281,8.531555,12.927557,2.991177,0.000236,-0.001341,0.004783
0.020000,12.986104,8.531841,12.987381,2.991184,0.000323,0.004372,0.004803
0.020000,13.045927,8.532129,13.047205,2.991189,0.000251,-0.003623,0.004824
0.020000,13.105750,8.532419,13.107029,2.991193,0.000236,-0.000736,0.004845
0.020000,13.165574,8.532709,13.166853,2.991200,0.000334,0.004933,0.004866
0.020000,13.225397,8.533001,13.226677,2.991205,0.000239,-0.004781,0.004886
0.020000,13.285220,8.533294,13.286501,2.991210,0.000245,0.000306,0.004907
0.020000,13.345044,8.533588,13.346325,2.991216,0.000328,0.004151,0.004928
0.020000,13.404868,8.533883,13.406150,2.991221,0.000236,-0.004587,0.004948
0.020000,13.464692,8.534180,13.465974,2.991226,0.000257,0.001029,0.004969
0.020000,13.524515,8.534478,13.525799,2.991232,0.000316,0.002955,0.004990
0.020000,13.584339,8.534777,13.585624,2.991237,0.000237,-0.003972,0.005010
0.020000,13.644164,8.535077,13.645448,2.991242,0.000269,0.001601,0.005031
0.020000,13.703988,8.535379,13.705273,2.991249,0.000304,0.001776,0.005051
0.020000,13.763812,8.535682,13.765098,2.991253,0.000237,-0.003365,0.005072
0.020000,13.823636,8.535986,13.824924,2.991259,0.000280,0.002165,0.005093
0.020000,13.883461,8.536291,13.884749,2.991265,0.000292,0.000614,0.005113
0.020000,13.943286,8.536598,13.944574,2.991269,0.000237,-0.002766,0.005134
0.020000,14.003110,8.536905,14.004400,2.991275,0.000291,0.002720,0.005154
0.020000,14.062935,8.537214,14.064225,2.991281,0.000281,-0.000532,0.005175
0.020000,14.122760,8.537524,14.124051,2.991286,0.000237,-0.002175,0.005195
0.020000,14.182585,8.537836,14.183877,2.991292,0.000303,0.003268,0.005216
0.020000,14.242410,8.538149,14.243703,2.991297,0.000269,-0.001662,0.005236
0.020000,14.302235,8.538462,14.303529,2.991302,0.000238,-0.001593,0.005257
0.020000,14.362061,8.538777,14.363355,2.991308,0.000314,0.003807,0.005277
0.020000,14.421886,8.539094,14.423181,2.991313,0.000258,-0.002776,0.005298
0.020000,14.481712,8.539411,14.483008,2.991318,0.000238,-0.001019,0.005318
0.020000,14.541537,8.539730,14.542834,2.991325,0.000325,0.004339,0.005338
0.020000,14.601363,8.540050,14.602661,2.991329,0.000247,-0.003873,0.005359
0.020000,14.661189,8.540371,14.662487,2.991334,0.000240,-0.000352,0.005379
0.020000,14.721015,8.540694,14.722314,2.991341,0.000331,0.004559,0.005400
0.020000,14.780841,8.541017,14.782141,2.991346,0.000238,-0.004651,0.005420
0.020000,14.840667,8.541342,14.841968,2.991351,0.000251,0.000655,0.005440
0.020000,14.900493,8.541668,14.901795,2.991357,0.000320,0.003424,0.005461
0.020000,14.960320,8.541996,14.961623,2.991362,0.000238,-0.004067,0.005481
0.020000,15.020146,8.542324,15.021450,2.991367,0.000262,0.001197,0.005501
0.020000,15.079973,8.542654,15.081277,2.991373,0.000309,0.002306,0.005522
0.020000,15.139799,8.542985,15.141105,2.991378,0.000239,-0.003491,0.005542
0.020000,15.199626,8.543317,15.200933,2.991383,0.000273,0.001732,0.005562
0.020000,15.259453,8.543650,15.260760,2.991389,0.000297,0.001204,0.005582
0.020000,15.319280,8.543985,15.320588,2.991394,0.000239,-0.002923,0.005603
0.020000,15.379107,8.544321,15.380416,2.991400,0.000284,0.002258,0.005623
0.020000,15.438934,8.544658,15.440244,2.991406,0.000286,0.000117,0.005643
0.020000,15.498761,8.544996,15.500073,2.991410,0.000239,-0.002363,0.005663
0.020000,15.558589,8.545335,15.559901,2.991416,0.000295,0.002776,0.005683
0.020000,15.618416,8.545676,15.619729,2.991422,0.000276,-0.000954,0.005704
0.020000,15.678244,8.546018,15.679558,2.991427,0.000239,-0.001810,0.005724
0.020000,15.738071,8.546361,15.739387,2.991433,0.000305,0.003287,0.005744
0.020000,15.797899,8.546705,15.799215,2.991438,0.000265,-0.002009,0.005764
0.020000,15.857727,8.547051,15.859044,2.991443,0.000240,-0.001266,0.005784
0.020000,15.917555,8.547397,15.918873,2.991449,0.000315,0.003790,0.005804
